id	mantra
619	agniṃ hotāram īḍate vasudhitim
620	agniṃ hotāraṃ paribhūtamaṃ matim
621	agniṃ hotāraṃ pra vṛṇe miyedhe
622	agniṃ hotāraṃ manuṣaḥ svadhvaram
623	agniṃ hotāraṃ manye dāsvantam
624	agniṃ hotrāt svāhā
625	agniṃ hotrāyā vaha
626	agniṃ kavyavāhanaṃ yaja
627	agniṃ kavyavāhanam āvaha
628	agniṃ kulāyam abhisaṃviśantīḥ
629	agniṃ kṛte svadhvare
630	agniṃ kravyādam akṛṇvan guhānāḥ
631	agniṃ kṣaitrāya sādhase
632	agniṃ khananta upasthe asyāḥ
633	agniṃ khātvī na ā bhara
634	agniṃ gacha svar yajamānāya vinda
635	agniṃ garbhaṃ dadhire virūpāḥ
636	agniṃ gīrbhir namobhir ā kṛṇudhvam
637	agniṃ gīrbhir havāmahe
638	agniṃ gṛhapatiṃ gārhapatyāt
639	agniṃ gṛhapatim abhisaṃvasānāḥ
640	agniṃ gṛhapatiṃ pṛthak
641	agniṃ gṛhṇāmi surathaṃ yo mayobhūḥ
642	agniṃ gharmaṃ surucaṃ yāmann iṣṭaye
643	agniṃ ghṛtena vāvṛdhuḥ
644	agniṃ ghṛtena haviṣā saparyan
645	agnicoranipāteṣu
646	agniṃ ca viśvaśaṃbhuvam
647	agniṃ ca havyavāhanam
648	agnijā asi prajāpate retaḥ
649	agnijihvā asaṃścata
650	agnijihvā ṛtāvṛdhaḥ
651	agnijihvā dhūmaśikhā
652	agnijihvā manavaḥ sūracakṣasaḥ
653	agnijihvebhyas tvartāyubhya indrajyeṣṭhebhyo varuṇarājabhyo vātāpibhyaḥ parjanyātmabhyaḥ
654	agnijihvebhyas tvartāyubhyo vātāpibhyaḥ parjanyātmabhya indrajyeṣṭhebhyo varuṇarājabhyaḥ
655	agnijyotiṣaṃ tvā vāyumatīṃ prāṇavatīṃ svargyāṃ svargāyopadadhāmi bhāsvatīm
656	agniṃ jyotir nicāyya
657	agnitapo yathāsatha
658	agnitaptebhir yuvam aśmahanmabhiḥ
659	agnidagdhās tu ye jīvāḥ
660	agnidūto araṃkṛtaḥ
661	agnidhaṃ vā dhṛtadakṣaṃ damūnasam
662	agninartaṣāṭ
663	agnināgniḥ saṃvadatām
664	agnināgniḥ saṃsṛjyate
665	agnināgniḥ sam idhyate
666	agnināgne
667	agnināgne brahmaṇā, ānaśe vyānaśe sarvam āyur vyānaśe
668	agninājyasya vyantu vaujhak
669	agninā tapo'nv abhavat
670	agninā turvaśaṃ yaduṃ parāvataḥ
671	agninā dattāḥ
672	agninā devena devatayā gāyatreṇa chandasāgneḥ śirā upadadhāmi
673	agninā devena pṛtanā jayāmi
674	agninā devena pṛthivīlokena lokānām ṛgvedena vedānāṃ tena tvā śamayāmy asau svāhā
675	agnināmitrān praty oṣata pratīcaḥ
676	agninā yajñaś cakṣuṣmān
677	agninā rayim aśnavat
678	agninā varuṇena ca
679	agninā vipṛcā vayam
680	agninā viśvāṣāṭ
681	agninā havyā svaditāni vakṣat
682	agninetrebhyo devebhyaḥ puraḥsadbhyaḥ svāhā
683	agninendreṇa varuṇena viṣṇunā
684	agninendreṇa somena sarasvatyā viṣṇunā devatābhiḥ, yājyānuvākyābhyām upa te huve savāham
685	agniṃ taṃ vo duvasyata
686	agniṃ taṃ gīrbhir hinuhi sva ā dame
687	agniṃ taṃ manye yo vasuḥ
688	(oṃ) agniṃ tarpayāmi
689	agniṃ te vasuvantam ṛchantu, ye māghāyavaḥ prācyā diśo'bhidāsān
690	agniṃ te haraḥ siṣaktu yātudhāna svāhā
691	agniṃ toke tanaye śaśvad īmahe
692	agniṃ tvāhur vaiśvānaram
693	agniṃ dadhāmi manasā śivena
694	agniṃ dūtaṃ vṛṇīmahe
695	agniṃ dūtaṃ puro dadhe
696	agniṃ dūtaṃ prati yad abravītana
697	agniṃ devā ajanayann ajuryam
698	agniṃ devā vāśīmantam
699	agniṃ devāso agriyam
700	agniṃ devāso mānuṣīṣu vikṣu
701	agniṃ deveddham abhy arcase girā
702	agniṃ dvitīyaṃ trivṛtaṃ ca haṃsam
703	agniṃ dveṣo yotavai no gṛṇīmasi
704	agniṃ dhībhir namasyata
705	agniṃ dhībhir manīṣiṇaḥ
706	agniṃ dhībhir havāmahe
707	agniṃ dhībhiḥ saparyata
708	agniṃ dhīṣu prathamam agnim arvati
709	agniṃ nakṣanta no giraḥ
710	agniṃ na nagna upa sīdad ūdhaḥ
711	agniṃ na mā mathitaṃ saṃ didīpaḥ
712	agniṃ naras triṣadhasthe sam īdhire
713	agniṃ naro janayatā suśevam
714	agniṃ naro dīdhitibhir araṇyoḥ
715	agniṃ naro yāmani bādhitāsaḥ
716	agniṃ naro vi bharante gṛhe-gṛhe
717	agnipataye'gnaye me mṛḍa
718	agnipataye'gnaye me viddhi
719	agnipītasya
720	agniprāṇo bhavāmi
721	agnibhyaḥ
722	agnibhyaḥ prahriyamāṇebhyo'nubrūhi
723	agnibhyaḥ sviṣṭakṛdbhyaḥ svāhā
724	agnibhyāṃ prahriyamāṇābhyām anubrūhi
725	agnibhrājaso vidyuto gabhastyoḥ
726	agnim agna ā vaha
727	agnim-agniṃ vaḥ samidhā duvasyata
728	agnim-agniṃ vo adhrigum
729	agnim-agniṃ havīmabhiḥ
730	agnim-agnim
731	agnim agnīt tris-triḥ saṃmṛḍḍhi
732	agnim agnīt sakṛt-sakṛt saṃmṛḍḍhi
733	agnim agnīt saṃmṛḍḍhi
734	agnim agne
735	agnim agnau svāhā
736	agnim achā devayatāṃ manāṃsi
737	agnim atirugbhyām
738	agnim atyaṃ na marjayanta naraḥ
739	agnim adya hotāram avṛṇītāyaṃ yajamānaḥ pacan paktīḥ pacan puroḍāśaṃ gṛhṇann agnayā ājyaṃ gṛhṇan somāyājyaṃ badhnann indrāgnibhyāṃ chāgam
740	agnim ... puroḍāśaṃ badhnann indrāgnibhyāṃ chāgam
741	agnim ... ... puroḍāśaṃ badhnann indrāya chāgam
742	agnim ... ... puroḍāśaṃ badhnann indrāya vayodhase chāgam
743	agnim ... puroḍāśān badhnann aśvibhyāṃ chāgaṃ sarasvatyai meṣam indrāya ṛṣabhaṃ sunvann aśvibhyāṃ sarasvatyā indrāya sutrāmṇe surāsomān
744	agnim ... puroḍāśān badhnan bṛhaspataye chāgam
745	agnim adya hotāram
746	agnim antar bhariṣyantī
747	agnim antaś chādayasi
748	agnim annādam annādyāyādadhe
749	agnim anvā rabhāmahe
750	agnim aśvatthād adhi havyavāham
751	agnim astoṣy ṛgmiyam
752	agnim āgnīdhrāt
753	agnim ājyasya vetu vaujhak
754	agnim āpo bibhraty agnir aśmasu
755	agnim ārebhiṣe yadi vā samiddham
756	agnim ā vaha
757	agnim ichadhvaṃ bhāratāḥ
758	agnim icha rucā tvam
759	agnim itthā tirohitam
760	agnim indraṃ vayodhasam
761	agnim indraṃ vṛtrahaṇā huve'ham
762	agnim indraṃ bṛhaspatim
763	agnim indhāno manasā
764	agnim indhīta martyaḥ
765	agnim indhe vivasvabhiḥ
766	agnim iva jātam abhi saṃ dhamāmi
767	agnim īḍā yajadhyai
768	agnim īḍiṣva yanturam
769	agnim īḍiṣvāvase
770	agnim īḍīta martyaḥ
771	agnim īḍītādhvare haviṣmān
772	agnim īḍe kavikratum
773	agnim īḍenyaṃ kavim
774	agnim īḍe purohitam
775	agnim īḍe pūrvacittiṃ namobhiḥ
776	agnim īḍe bhujāṃ yaviṣṭham
777	agnim īḍe rakṣohaṇaṃ yajñavṛdhaṃ ghṛtāhutam
778	agnim īḍe vyuṣṭiṣu
779	agnim īḍe sa u śravat
780	agnim īdhe vivasvabhiḥ
781	agnim ukthāni vāvṛdhuḥ
782	agnim ukthair ṛṣayo vi hvayante
783	agnimukhān somavato ye ca viśve
784	agnim ugram ūtaye
785	agnim u śreṣṭhaśociṣam
786	agnim uṣasam aśvinā dadhikrām
787	agnim uṣāṃ na jarate haviṣmān
788	agnim ṛtvā te parāñco vyathantām
789	agnim eṣāṃ nir hvayāmi śarīrāt
790	agniṃ pade parame tasthivāṃsam
791	agniṃ paristṛṇīhi
792	agniṃ pādaṃ brahmaṇā dhārayanti
793	agniṃ pāvakaśociṣam
794	agniṃ purā tanayitnor acittāt
795	agniṃ purīṣyam aṅgirasvad achemaḥ
796	agniṃ purīṣyam aṅgirasvad achehi
797	agniṃ purīṣyam aṅgirasvad ābhara
798	agniṃ purīṣyam aṅgirasvad bharāmaḥ
799	agniṃ purīṣyam aṅgirasvad bhariṣyāmaḥ
800	agniṃ pūrvasya śevasya
801	agniṃ pṛthivyām amṛtasya jityai
802	agniṃ pra ṇayāmi manasā śivena
803	agniṃ pratyakṣadaivatam
804	agniṃ prayaty adhvare
805	agniṃ brūmo vanaspatīn
806	agniṃ bharantam asmayum
807	agniṃ bhariṣyad aparāvapiṣṭham
808	agniṃ bhariṣyantī antaḥ
809	agniṃ bhrātaraṃ sadam it sakhāyam
810	agniṃ manuṣo nahuṣo vi jātaḥ
811	agniṃ manuṣyā ṛṣayaḥ sam īdhire
812	agniṃ manthanti vedhasaḥ
813	agniṃ manthāma pūrvathā
814	agniṃ mandraṃ purupriyam
815	agniṃ manye pitaram agnim āpim
816	agniṃ martāsa indhate
817	agniṃ mahām avocāma suvṛktim
818	agniṃ maho dhanasātāv ahaṃ huve
819	agniṃ mitraṃ varuṇaṃ sātaye bhagam
820	agniṃ mitraṃ na kṣitiṣu praśaṃsyam
821	agniṃ mitraṃ na darśatam
822	agniṃ mitraṃ na samidhāna ṛñjate
823	agniṃ mūrdhānaṃ divo apratiṣkutam
824	agnir-agniḥ
825	agnir agnīd āgnīdhrāt
826	agnir agnīṣomau tam apanudantu yo'smān dveṣṭi yaṃ ca vayaṃ dviṣmaḥ
827	agnir agre prathamo devatānām
828	agnir aṅga vicetāḥ sa pracetāḥ
829	agnir ajaro'bhavat sahobhiḥ
830	agnir ajahitaḥ praitu prathamo yajñiyānām
831	agnir ajvī gāyatreṇa chandasā tam aśyāṃ tam anvārabhe tasmai mām avatu tasmai svāhā
832	agnir atyaṃ raghuṣyadam
833	agnir atriṃ gharma uruṣyad antaḥ
834	agnir atriṃ bharadvājaṃ gaviṣṭhiram
835	agnir adbhyo nir adahaj jarūtham
836	agnir adhipatiḥ
837	agnir adhi viyatto asyām
838	agnir adhyakṣaḥ
839	agnir antaḥ puruṣeṣu
840	agnir annasyānnapatiḥ
841	agnir annādo'gner ahaṃ devayajyayānnādo bhūyāsam
842	agnir annādo'nnapatir annādyam asmin yajñe mayi dadhātu svāhā
843	agnir apsām ṛtīṣaham
844	agnir amṛto abhavad vayobhiḥ
845	agnir asi pṛthivyāṃ śritaḥ, antarikṣasya pratiṣṭhā, tvayīdam antaḥ, viśvaṃ yakṣaṃ viśvaṃ bhūtaṃ viśvaṃ subhūtam, viśvasya bhartā viśvasya janayitā
846	agnir asi vaiśvānaro namas te'stu mā mā hiṃsīḥ
847	agnir asi vaiśvānaro'si
848	agnir asmi janmanā jātavedāḥ
849	agnir asyāḥ prathamo jātavedāḥ
850	agnir āgnīdhrāt
851	agnir āgnīdhrāt triṣṭubhaḥ svargād ṛtunā somaṃ pibatu
852	agnir āgnīdhrāt svāhā
853	agnir āgnīdhrād āyuṣe varcase jīvātvai puṇyāya
854	agnir āgnīdhre
855	agnir āgnīvaiṣṇava āsannaḥ
856	agnir ācāryas tava
857	agnir ājyasya vetu vaujhak
858	agnir ājyasya vetu svāhā
859	agnir āyuṣmān sa vanaspatibhir āyuṣmān tena tvāyuṣāyuṣmantaṃ karomi
860	agnir āyus tasya manuṣyā āyuṣkṛtas tenāyuṣāyuṣmān edhi
861	agnir āsīt purogavaḥ
862	agnir āhutaḥ
863	agnir iti bhasma vāyur iti bhasma jalam iti bhasma sthalam iti bhasma vyomam iti bhasma sarvaṃ ha vā idaṃ bhasma
864	agnir idaṃ havir ajuṣata
865	agnir id dhi pracetāḥ
866	agnir indras tvaṣṭā bṛhaspatiḥ
867	agnir indraḥ sajoṣasaḥ
868	agnir indrāya pavate
869	agnir indro navasya naḥ
870	agnir indro bṛhaspatiḥ
871	agnir indro bṛhaspatir īśānaś ca svāhā
872	agnir indro varuṇo mitro aryamā
873	agnir iva kakṣaṃ dahati
874	agnir iva tṛṇaṃ pra daha
875	agnir iva tejasā
876	agnir iva devayor dīdivāṃsā
877	agnir iva pradahann ihi
878	agnir iva manyo tviṣitaḥ sahasva
879	agnir iva viśvataḥ pratyaṅ
880	agnir ivānādhṛṣyaḥ pṛthivīva suṣadā bhūyāsam
881	agnir ivānudahann ihi
882	agnir ivāraṇyor adhi
883	agnir ivārabdho vi dunoti sarvam
884	agnir ivārabdhaḥ pra dunoti rāṣṭram
885	agnir ivaitu pratikūlam
886	agnir iṣāṃ sakhye dadātu naḥ
887	agnir īḍenyo girā
888	agnir īśāna ojasā
889	agnir īśe bṛhataḥ kṣatriyasya
890	agnir īśe bṛhato adhvarasya
891	agnir īśe vasavyasya
892	agnir īśe vasūnām
893	agnir ukthena vāhasā
894	agnir ukthe purohitaḥ
895	agnir uktheṣv aṃhasu
896	agnir upadraṣṭā vāyur upaśrotādityo'nukhyātā sādhutāṃ pratijānīte sādhu asmā astu vitatha eṣa enasaḥ
897	agnir ṛtuḥ sūrya ṛtuś candramā ṛtuḥ
898	agnir ṛṣiḥ pavamānaḥ
899	agnir ṛṣiṃ yaḥ sahasrā sanoti
900	agnir ekaṃ codayat samatsu
901	agnir ekākṣarayā vācam udajayat
902	agnir ekākṣarayodajayan mām imāṃ pṛthivīm
903	agnir ekākṣarām udajayat
904	agnir ekākṣareṇa prāṇam udajayat tam ujjeṣam
905	agnir ekākṣareṇa vācam ud ajayat
906	agnir etu prathamo devatābhyaḥ
907	agnir enaṃ kravyāt pṛthivyā nudatām ud oṣatu
908	agnir enā upājatu
909	agnir evāvamo mṛtyuḥ
910	agnir aitu prathamo devatānām
911	agnir ait pradahan viśvadāvyaḥ
912	agnir garbha ivā śaye
913	agnir gāndharvīṃ pathyām ṛtasya
914	agnir gārhapatyaḥ
915	agnir gārhapatyānām
916	agnir giro'vasā vetu dhītim
917	agnir gṛhapatir yajñasya pratiṣṭhā tasyāhaṃ devayajyayā yajñena gṛhaiḥ pratiṣṭhāṃ gameyam
918	agnir gṛhapatiḥ somo viśvavaniḥ savitā sumedhāḥ svāhā
919	agnir gṛhapatīnām
920	agnir gṛhe jaritā medhiraḥ kaviḥ
921	agnir ghṛtebhir āhutaḥ
922	agnir jajñe juhvā rejamānaḥ
923	agnir janavin mahyaṃ jāyām imām adāt
924	agnir janāya dāśuṣe
925	agnir janitā sa me'mūṃ jāyāṃ dadātu svāhā
926	agnir janmāni deva ā vi vidvān
927	agnir jambhais tigitair atti bharvati
928	agnir jāgāra tam ayaṃ soma āha
929	agnir jāgāra tam u sāmāni yanti
930	agnir jāgāra tam ṛcaḥ kāmayante
931	agnir jātavedā iha śravad iha somasya matsat
932	agnir jātavedāḥ somasya matsat
933	agnir jātā devānām
934	agnir jāto atharvaṇā
935	agnir jāto arocata
936	agnir jāyatām
937	agnir juṣata no giraḥ
938	agnir jyotiḥ
939	agnir jyotir jyotir agniḥ
940	agnir jyotir jyotiḥ sūryaḥ svāhā
941	agnir jyotiṣā jyotiṣmān
942	agnir dadāti satpatim
943	agnir dadātu teṣām avo naḥ
944	agnir dadātu bheṣajam
945	agnir dadāty atho tvām
946	agnir dahatu duścitam
947	agnir dād draviṇaṃ vīrapeśāḥ
948	agnir dārau dārāv agniḥ
949	agnir diva ā tapati
950	agnir divi havyam ā tatāna
951	agnir diśāṃ patiḥ prajāpatiḥ
952	agnir dīkṣitaḥ pṛthivī dīkṣā sā mā dīkṣā dīkṣayatu tayā dīkṣayā dīkṣe
953	agnir dīdāya mānuṣīṣu vikṣu
954	agnir dūto ajiraḥ saṃ carātai
955	agnir dūto abhavad dhavyavāhanaḥ
956	agnir devata ṛgvedasya
957	agnir devatā
958	agnir devatvā viśvāny aśyāḥ
959	agnir devāṃ anaktu naḥ
960	agnir devānāṃ jaṭharam
961	agnir devānām abhavat purogāḥ
962	agnir devānām abhavat purohitaḥ
963	agnir devānām ava āvṛṇānaḥ
964	agnir deveddhaḥ
965	agnir devebhir ā gamat
966	agnir devebhir ṛtāvājasraḥ
967	agnir devebhir manuṣaś ca jantubhiḥ
968	agnir devebhyaḥ suvidatriyebhyaḥ
969	agnir deveṣu patyate
970	agnir deveṣu pra voca
971	agnir deveṣu rājati
972	agnir deveṣu saṃvasuḥ
973	agnir devo duṣṭarītur adābhyaḥ
974	agnir devo devānām abhavat purohitaḥ
975	agnir devo daivyo hotā devān yakṣad vidvāṃś cikitvān manuṣvad bharatavad amuvad amuvat
976	agnir daivīnāṃ viśāṃ puraetāyaṃ yajamāno manuṣyāṇām
977	agnir daivīnāṃ viśāṃ puraeteme sunvanto yajamānā manuṣyāṇām
978	agnir dyāvāpṛthivī bhūriretasā
979	agnir dyāvāpṛthivī viśvajanye
980	agnir dyumnena sūryo jyotiṣā
981	agnir dvārā vy ūrṇute
982	agnir dvārā vy ṛṇvati
983	agnir dvitīye
984	agnir dvihotā sa bhartā sa me dadātu prajāṃ paśūn puṣṭiṃ yaśaḥ bhartā ca me bhūyāt
985	agnir dveṣāṃsi nir ito nudātai
986	agnir dharmeṇānnādaḥ
987	agnir dhiyā sa cetati
988	agnir dhiyā sam ṛṇvati
989	agnir dhūmenārciṣā
990	agnir na īḍita īḍitavyair devaiḥ pārthivaiḥ pātu
991	agnir na etat prati gṛhṇātu vidvān
992	agnir naḥ pātu kṛttikāḥ
993	agnir naḥ pātu duritād avadyāt
994	agnir naḥ pārthivebhyaḥ
995	agnir naḥ puraetāstv añjasā
996	agnir na jambhais tṛṣv annam āvayat
997	agnir nayan navavāstvaṃ bṛhadratham
998	agnir na ye bhrājasā rukmavakṣasaḥ
999	agnir na yo vana ā sṛjyamānaḥ
1000	agnir na śukraḥ samidhāna āhutaḥ
1001	agnir na śuṣkaṃ vanam indra hetiḥ
1002	agnir naḥ śatrūn praty etu vidvān
1003	agnir nas tasmād indraś ca
1004	agnir nas tasmād enasaḥ
1005	agnir nas tena nayatu prajānan
1006	agnir nas tebhyo rakṣatu
1007	agnir naḥ suṣṭutīr upa
1008	agnir nādīdec cita iddho ajmann ā
1009	agnir nārīṃ vīrakukṣiṃ puraṃdhim
1010	agnir nṛmedhaṃ prajayāsṛjat sam
1011	agnir netā bhaga iva kṣitīnām
1012	agnir no dūtaḥ praty etu vidvān
1013	agnir no dūtaḥ prahito'yam āgan
1014	agnir no devaḥ suvite dadhātu
1015	agnir no navyasīṃ matim
1016	agnir no yajñam upa vetu sādhuyā
1017	agnir no vanate rayim
1018	agnir no vidvān praty etu śatrūn
1019	agnir no havyavāhanaḥ
1020	agnir babhūva śavasā sumadrathaḥ
1021	agnir brahmāgnir yajño vanaspatir yajñiyaḥ
1022	agnir brahmā nṛṣadane vidhartā
1023	agnir bhagaḥ savitedaṃ juṣantām
1024	agnir bhavann uttamo rocanānām
1025	agnir bhānunā ruśatā svaṅgaḥ
1026	agnir bhuvad rayipatī rayīṇām
1027	agnir bhūtānām adhipatiḥ sa māvatu
1028	agnir bhūto vy oṣatu
1029	agnir bhūtvā dhānyam
1030	agnir bhūmyām oṣadhīṣu
1031	agnir bhūyiṣṭha ity anyo abravīt
1032	agnir mandro madhuvacā ṛtāvā
1033	agnir mandro vidatheṣu pracetāḥ
1034	agnir manyuṃ pratinudan purastāt
1035	agnir manviddhaḥ
1036	agnir marteṣv āviśan
1037	agnir mahaḥ saubhagasya
1038	agnir mahī rodasī ā viveśa
1039	agnir mahyam atho imām
1040	agnir mahyaṃ pred u vocan manīṣām
1041	agnir mā goptā pari pātu viśvataḥ
1042	agnir māgnināvatu prāṇāyāpānāyāyuṣe varcasa ojase tejase svastaye subhūtaye svāhā
1043	agnir mā tatra nayatu
1044	agnir mā tasmād anṛṇaṃ kṛṇotu
1045	agnir mā tasmād indraś ca
1046	agnir mā tasmād enasaḥ
1047	agnir mā tebhyo rakṣatu
1048	agnir mā duriṣṭāt pātu savitāghaśaṃsāt
1049	agnir mā pātu vasubhiḥ purastāt
1050	agnir māṃ pātu mānuṣam
1051	agnir māvatv ojase balāya
1052	agnir mitro varuṇaḥ śarma yaṃsan
1053	agnir mukham
1054	agnir mukhaṃ prathamo devatānām
1055	agnir mūrdhā divaḥ kakut
1056	agnir mṛtyuḥ
1057	agnir me goptā marutaś ca sarve
1058	agnir me dakṣaṃ dadhātu
1059	agnir me daivo hotā tvaṃ mānuṣaḥ
1060	agnir medhāṃ dadhātu me
1061	agnir me vāci śritaḥ, vāg hṛdaye, hṛdayaṃ mayi, aham amṛte, amṛtaṃ brahmaṇi
1062	agnir me hotā
1063	agnir me hotā sa me devayajanaṃ dadātu
1064	agnir me hotā sa me hotā hotāraṃ tvāmuṃ vṛṇe
1065	agnir me hotā sa mopahvayatām
1066	agnir yachatu śaṃtamā
1067	agnir yajurbhiḥ
1068	agnir yajurbhiḥ pūṣā svagākārais ta imaṃ yajñam avantu te mām avantu anu va ārabhe'nu mārabhadhvaṃ svāhā
1069	agnir yajñaṃ trivṛtaṃ saptatantum
1070	agnir yajñaṃ nayatu prajānan
1071	agnir yajñasya havyavāṭ
1072	agnir yajñasyādhvarasya cetati
1073	agnir yajñeṣu jenyo na viśpatiḥ
1074	agnir yad rodhati kṣami
1075	agnir yad ver martāya devān
1076	agnir yava indro yavaḥ somo yavaḥ
1077	agnir yaṣṭedaṃ namaḥ
1078	agnir yunaktu tapasā
1079	agnir yena virājati
1080	agnir vatsaḥ
1081	agnir vanaspatir indro vasumān rudravān ādityavān ṛbhumān vibhumān vājavān bṛhaspatimān viśvadevyāvān somas tam apanudantu
1082	agnir vanaspatīnām adhipatiḥ sa māvatu
1083	agnir vane na vy asṛṣṭa śokam
1084	agnir vaneva vāta it
1085	agnir vaneva sāsahiḥ pra vāvṛdhe
1086	agnir vaneṣu rocate
1087	agnir vandāru vedyaś cano dhāt
1088	agnir varūthaṃ mama tasya cākan
1089	agnir varco jyotir varcaḥ svāhā
1090	agnir vavne suvīryam
1091	agnir vāg udakaṃ cakṣuḥ
1092	agnir vājasya paramasya rāyaḥ
1093	agnir vātaḥ pavamāno bhiṣajyatu
1094	agnir vāmaṃ suvitaṃ vasyo acha
1095	agnir vām astv antarā
1096	agnir vāyur ādityaḥ
1097	agnir vāyuś ca sūryaś ca
1098	agnir vāyuḥ sūryo vaṣaṭ svāhā namaḥ
1099	agnir vā rohitāśvaḥ
1100	agnir vikṣu pra śasyate
1101	agnir vidvāṃ ṛtacid dhi satyaḥ
1102	agnir vidvān yajñaṃ naḥ kalpayāti
1103	agnir vidvān sa yajāt sed u hotā
1104	agnir vidhyatv astayā
1105	agnir vibhrājate ghṛtaiḥ
1106	agnir vibhrāṣṭivasanaḥ
1107	agnir viyatto'syām
1108	agnir viśāṃ mānuṣīṇām
1109	agnir viśvaṃ virājati
1110	agnir viśvasya rājati
1111	agnir viśvasya haviṣaḥ kṛtasya
1112	agnir viśvād vasumān svastaye
1113	agnir viśvāni kāvyāni vidvān
1114	agnir viśvāny apa duṣkṛtāni
1115	agnir viṣam aher nir adhāt
1116	agnir vīraṃ śrutyaṃ karmaniṣṭhām
1117	agnir vṛtrāṇi jaṅghanat
1118	agnir vṛtrāṇi dayate purūṇi
1119	agnir veda martānām apīcyam
1120	agnir vedhastama ṛṣiḥ
1121	agnir vai ketādityaḥ suketā tau prapadye tābhyāṃ namo'stu tau mā purastād gopāyetām
1122	agnir vai naḥ padavāyaḥ
1123	agnir vaiśvānara iha śravad iha somasya matsat
1124	agnir vaiśvānaraḥ saha paṅtyā śritaḥ
1125	agnir vaiśvānaraḥ somasya matsat
1126	agnir vaiśvānaro apahantu pāpam
1127	agnir vaiśvānaro bṛhan
1128	agnir vo hvayati devayajyāyai
1129	agnir ha tyaṃ jarataḥ karṇam āva
1130	agnir ha dāti romā pṛthivyāḥ
1131	agnir ha daivo hotā mānuṣād dhotuḥ pūrvo niṣadya yajate
1132	agnir ha naḥ prathamajā ṛtasya
1133	agnir ha nāma dhāyi dann apastamaḥ
1134	agnir ha nāmota jātavedāḥ
1135	agnir havir ajuṣata
1136	agnir haviḥ śamitā sūdayāti
1137	agnir haviḥ sūdayāti pra dhībhiḥ
1138	agnir havyavāḍ iha tān āvahatu
