text	position	sen.id	word.position	word	lemma	lemma.id	pos	case	number	gender	tense	mood	verb.form	person	voice	formation	head.position	label	sublabel	word.semantics	register	time.slot	veda	sakha	group	is.mantra	syntax.status	head.pos	head.word	head.label	citation	sentence
Ṛgveda	125927	590563_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	vṛṣṭayaḥ	advcl	ṚV, 9, 17, 2	abhi suvānāsaḥ indavaḥ vṛṣṭayaḥ pṛthivīm iva indram somāsaḥ akṣaran
Ṛgveda	126927	590766_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	yoṣā	advcl	ṚV, 9, 32, 5	abhi gāvaḥ anūṣata yoṣā jāram iva priyam
Ṛgveda	126954	590770_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	mahiṣāḥ	advcl	ṚV, 9, 33, 1	pra somāsaḥ vipaścitaḥ apām na yanti ūrmayaḥ vanāni mahiṣāḥ iva
Ṛgveda	127526	590891_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	atyaḥ	obl	ṚV, 9, 43, 1	yaḥ atyaḥ iva mṛjyate gobhiḥ madāya haryataḥ tam gīrbhiḥ vāsayāmasi
Ṛgveda	127721	590926_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	atyāsaḥ	obl	ṚV, 9, 46, 1	asṛgran deva vītaye atyāsaḥ kṛtvyāḥ iva kṣarantaḥ parvatāvṛdhaḥ
Ṛgveda	127727	590929_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	yoṣā	obl	ṚV, 9, 46, 2	pariṣkṛtāsaḥ indavaḥ yoṣā iva pitryāvatī vāyum somāḥ asṛkṣata
Ṛgveda	127816	590947_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	arvatām	advcl	ṚV, 9, 47, 5	siṣāsatū rayīṇām vājeṣu arvatām iva bhareṣu jigyuṣām asi
Ṛgveda	127930	590968_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	svanaḥ	obl	ṚV, 9, 50, 1	ud te śuṣmāsaḥ īrate ūrmeḥ iva svanaḥ
Ṛgveda	128130	591008_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	sūryaḥ	obl	ṚV, 9, 54, 2	ayam sūryaḥ iva upadṛś
Ṛgveda	129378	591254_1	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	raśmayaḥ	obl	ṚV, 9, 64, 7	pavamānasya viśva vid pra te sargāḥ asṛkṣata sūryasya iva na raśmayaḥ
Ṛgveda	130365	591453_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	rathāḥ	obl	ṚV, 9, 67, 17	asṛgran deva vītaye vājayantaḥ rathāḥ iva
Ṛgveda	130735	591504_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	dhārā	obl	ṚV, 9, 69, 1	uru dhārā iva duhe agre āyatī
Ṛgveda	130821	591513_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	raśmayaḥ	obl	ṚV, 9, 69, 6	sūryasya iva raśmayaḥ drāvayitnavaḥ matsarāsaḥ sākam īrate
Ṛgveda	130839	591515_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	pravaṇe	obl	ṚV, 9, 69, 7	sindhoḥ iva pravaṇe nimne āśavaḥ vṛṣa cyutāḥ madāsaḥ gātum āśata
Ṛgveda	130883	591519_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	rathāḥ	advcl	ṚV, 9, 69, 9	ete somāḥ pavamānāsaḥ indram rathāḥ iva pra yayuḥ sātim accha
Ṛgveda	131974	591630_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	vidyut	advcl	ṚV, 9, 76, 3	pra naḥ pinva vidyut abhrā iva rodasī
Ṛgveda	132001	591633_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	vṛṣā	advcl	ṚV, 9, 76, 5	vṛṣā iva yūthā pari kośam arṣasi apām upasthe vṛṣabhaḥ kanikradat
Ṛgveda	132036	591636_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	dhenavaḥ	advcl	ṚV, 9, 77, 1	abhi īm ṛtasya su dughāḥ ghṛtaścutaḥ vāśrāḥ arṣanti payasā iva dhenavaḥ
Ṛgveda	132420	591674_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	8	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	ūrmiḥ	obl	ṚV, 9, 80, 5	indram soma mādayan daivyam janam sindhoḥ iva ūrmiḥ pavamānaḥ arṣasi
Ṛgveda	132527	591685_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	rājā	obl	ṚV, 9, 82, 1	rājā iva dasmaḥ abhi gāḥ acikradat
Ṛgveda	134297	591868_2	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	aryamā	obl	ṚV, 9, 88, 8	dakṣāyyaḥ aryamā iva asi soma
Ṛgveda	134868	591930_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	śubhaḥ	advcl	ṚV, 9, 94, 1	adhi yat asmin vājini iva śubhaḥ spardhante dhiyaḥ sūrye na viśaḥ apaḥ vṛṇānaḥ pavate kavīyan vrajam na paśu vardhanāya manma
Ṛgveda	134973	591943_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	ūrmayaḥ	obl	ṚV, 9, 95, 3	apām iva id ūrmayaḥ tarturāṇāḥ pra manīṣāḥ īrate somam accha
Ṛgveda	135299	591978_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	gātuḥ	obl	ṚV, 9, 96, 15	uru iva gātuḥ
Ṛgveda	135317	591979_1	13	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	12	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	saptiḥ	advcl	ṚV, 9, 96, 16	su āyudhaḥ sotṛbhiḥ pūyamānaḥ abhi arṣa guhyam cāru nāma abhi vājam saptiḥ iva śravasyā abhi vāyum abhi gāḥ deva soma
Ṛgveda	135389	591988_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	vṛṣā	advcl	ṚV, 9, 96, 20	maryaḥ na śubhraḥ tanvam mṛjānaḥ atyaḥ na sṛtvā sanaye dhanānām vṛṣā iva yūthā pari kośam arṣan kanikradat camvoḥ ā viveśa
Ṛgveda	136884	592159_1	13	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	12	case	sim	132728	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	vājī	obl	ṚV, 9, 100, 4	pari te jigyuṣaḥ yathā dhārā sutasya dhāvati raṃhamāṇā vi avyayam vāram vājī iva sānasiḥ
Ṛgveda	137364	592240_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	sakhā	advcl	ṚV, 9, 104, 5	sa naḥ madānām pate indo deva psarāḥ asi sakhā iva sakhye gātu vittamaḥ bhava
Ṛgveda	137423	592252_1	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	8	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	sakhā	advcl	ṚV, 9, 105, 5	sa naḥ harīṇām pate indo deva psarastamaḥ sakhā iva sakhye naryaḥ ruce bhava
Ṛgveda	138051	592341_1	11	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	ūrmiḥ	obl	ṚV, 9, 108, 5	eṣa sya dhārayā sutaḥ vārebhiḥ pavate madintamaḥ krīḍan ūrmiḥ apām iva
Ṛgveda	138208	592363_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	mark	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	sindhavaḥ	advcl	ṚV, 9, 108, 16	indrasya hārdi soma dhānam ā viśa samudram iva sindhavaḥ juṣṭaḥ mitrāya varuṇāya vāyave divaḥ viṣṭambhaḥ uttamaḥ
Ṛgveda	138710	592425_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	_	metrical	1-RV	RV	Śākala	S	FALSE	gold	NOUN	gāḥ	obl	ṚV, 9, 112, 3	nānā dhiyaḥ vasūyavaḥ anu gāḥ iva tasthima
Ṛgveda	139445	592501_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	prapā	root	ṚV, 10, 4, 1	dhanvan iva prapā asi tvam agne iyakṣave pūrave pratna rājan
Ṛgveda	139461	592503_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	gāvaḥ	advcl	ṚV, 10, 4, 2	yam tvā janāsaḥ abhi saṃcaranti gāvaḥ uṣṇam iva vrajam yaviṣṭha dūtaḥ devānām asi martyānām
Ṛgveda	139487	592505_2	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	paśuḥ	obl	ṚV, 10, 4, 3	jigīṣase paśuḥ iva avasṛṣṭaḥ
Ṛgveda	139530	592510_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	taskarā	obl	ṚV, 10, 4, 6	tanūtyajā iva taskarā vanargū raśanābhiḥ daśabhiḥ abhi adhītām
Ṛgveda	139903	592551_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	mitram	obl	ṚV, 10, 7, 5	dyubhiḥ hitam mitram iva prayogam pratnam ṛtvijam adhvarasya jāram bāhubhyām agnim āyavaḥ ajananta vikṣu hotāram ni asādayanta
Ṛgveda	140148	592576_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	mātaraḥ	obl	ṚV, 10, 9, 2	yaḥ vaḥ śivatamaḥ rasaḥ tasya bhājayata iha naḥ uśatīḥ iva mātaraḥ
Ṛgveda	140369	592605_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	jāyā	advcl	ṚV, 10, 10, 7	jāyā iva patye tanvam riricyām
Ṛgveda	140377	592605_2	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	_	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	cakrā	advcl	ṚV, 10, 10, 7	vi cit vṛheva rathyā iva cakrā
Ṛgveda	140399	592607_2	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	cakrā	obl	ṚV, 10, 10, 8	tena vi vṛha rathyā iva cakrā
Ṛgveda	140498	592617_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	kakṣyā	advcl	ṚV, 10, 10, 13	anyā kila tvām kakṣyā iva yuktam pari svajāte libujā iva vṛkṣam
Ṛgveda	140503	592617_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	libujā	advcl	ṚV, 10, 10, 13	anyā kila tvām kakṣyā iva yuktam pari svajāte libujā iva vṛkṣam
Ṛgveda	140516	592618_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	11	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	libujā	advcl	ṚV, 10, 10, 14	anyam ū ṣu tvam yamī anyaḥ u tvām pari svajāte libujā iva vṛkṣam
Ṛgveda	140610	592628_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	yavasā	advcl	ṚV, 10, 11, 5	sadā asi raṇvaḥ yavasā iva puṣyate agne su adhvaraḥ viprasya vā yat śaśamānaḥ ukthyam vājam sasavāṁ upayāsi bhūribhiḥ
Ṛgveda	140890	592656_2	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	pathyā	obl	ṚV, 10, 13, 1	vi ślokaḥ etu pathyā iva sūreḥ
Ṛgveda	140902	592658_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	_	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	ADJ	yame	obl	ṚV, 10, 13, 2	yame iva yatamāne yat aitam pra vām bharan mānuṣāḥ devayantaḥ
Ṛgveda	142485	592849_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	VERB	siñcatīḥ	obl	ṚV, 10, 21, 3	tve dharmāṇaḥ āsate juhūbhiḥ siñcatīḥ iva
Ṛgveda	142614	592863_2	26	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	24	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	pitā	advcl	ṚV, 10, 22, 2	asme adya stave vajrī ṛcīṣamaḥ mitraḥ na yaḥ janeṣu ā yaśaḥ cakre asāmi ā mahaḥ yaḥ patiḥ śavasaḥ asāmi ā mahaḥ nṛmṇasya tūtujiḥ pitā putram iva priyam
Ṛgveda	142627	592865_1	12	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	pitā	advcl	ṚV, 10, 22, 3	mahaḥ yaḥ patiḥ śavasaḥ asāmi ā mahaḥ nṛmṇasya tūtujiḥ pitā putram iva priyam
Ṛgveda	142897	592900_1	16	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	15	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	pitā	obl	ṚV, 10, 23, 5	yaḥ vācā vivācaḥ mṛdhravācaḥ purū sahasrā aśivā jaghāna tat tat id asya pauṃsyam gṛṇīmasi pitā iva yaḥ taviṣīm vāvṛdhe śavaḥ
Ṛgveda	143068	592922_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	pitā	advcl	ṚV, 10, 25, 3	adhā pitā iva sūnave mṛḍa naḥ
Ṛgveda	143085	592923_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sargāsaḥ	advcl	ṚV, 10, 25, 4	sam u pra yanti dhītayaḥ sargāsaḥ avatāṁ iva
Ṛgveda	143092	592924_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	camasāṁ	advcl	ṚV, 10, 25, 4	kratum naḥ soma jīvase dhāraya camasāṁ iva
Ṛgveda	144121	593037_1	10	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	9	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	janidhāḥ	obl	ṚV, 10, 29, 5	preraya sūraḥ artham na pāram ye asya kāmam janidhāḥ iva gman giraḥ ca ye tuvi jāta pūrvīḥ naraḥ indra pratiśikṣanti annaiḥ
Ṛgveda	144550	593083_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	uṣasām	root	ṚV, 10, 31, 5	iyam sā bhūyāḥ uṣasām iva kṣā
Ṛgveda	144880	593117_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sapatnīḥ	obl	ṚV, 10, 33, 2	sam mā tapanti abhitas sapatnīḥ iva parśavaḥ
Ṛgveda	144905	593120_1	9	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	8	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	pitā	xcomp	ṚV, 10, 33, 3	sakṛt su naḥ maghavan indra mṛḍaya adhā pitā iva naḥ bhava
Ṛgveda	144954	593134_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	bhakṣaḥ	obl	ṚV, 10, 34, 1	somasya iva maujavatasya bhakṣaḥ vibhīdakaḥ jāgṛviḥ mahyam acchān
Ṛgveda	144991	593138_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	aśvasya	obl	ṚV, 10, 34, 3	aśvasya iva jarataḥ vasnyasya na aham vindāmi kitavasya bhogam
Ṛgveda	145039	593142_1	11	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	jāriṇī	obl	ṚV, 10, 34, 5	nyuptāḥ ca babhravaḥ vācam akrataṁ emi id eṣām niṣkṛtam jāriṇī iva
Ṛgveda	145077	593147_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	devaḥ	obl	ṚV, 10, 34, 8	devaḥ iva savitā satya dharmā
Ṛgveda	146175	593261_3	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	pitarā	advcl	ṚV, 10, 39, 6	putrāya iva pitarā mahyam śikṣatam
Ṛgveda	146359	593282_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	vidhavā	orphan	ṚV, 10, 40, 2	kaḥ vām śayutrā vidhavā iva devaram maryam na yoṣā kṛṇute sadhasthe ā
Ṛgveda	146370	593283_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	ADJ	jaraṇā	obl	ṚV, 10, 40, 3	prātar jarethe jaraṇā iva
Ṛgveda	146383	593284_1	8	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	putrā	obl	ṚV, 10, 40, 3	kasya dhvasrā bhavathaḥ kasya vā rāja putrā iva savanā ava gacchathaḥ
Ṛgveda	146389	593285_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	ADJ	mṛgaṇyavaḥ	advcl	ṚV, 10, 40, 4	yuvām mṛgā iva vāraṇā mṛgaṇyavaḥ doṣā vastoḥ haviṣā ni hvayāmahe
Ṛgveda	146499	593296_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	ADV	nivanā	obl	ṚV, 10, 40, 9	ā asmai rīyante nivanā iva sindhavaḥ
Ṛgveda	147028	593348_1	11	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	10	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	kulyāḥ	advcl	ṚV, 10, 43, 7	āpaḥ na sindhum abhi yat sam akṣaran somāsaḥ indram kulyāḥ iva hradam vardhanti viprāḥ mahaḥ asya sādane yavam na vṛṣṭiḥ divyena dānunā
Ṛgveda	147930	593444_1	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sūryasya	obl	ṚV, 10, 48, 3	mama anīkam sūryasya iva duṣṭaram
Ṛgveda	148166	593467_1	3	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	2	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	pitā	root	ṚV, 10, 49, 4	aham pitā iva vetasūn abhiṣṭaye
Ṛgveda	149883	593655_1	7	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	8	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sūryam	obl	ṚV, 10, 60, 5	indra kṣatrā asamātiṣu rathaproṣṭheṣu dhāraya divi iva sūryam dṛśe
Ṛgveda	150643	593741_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sānū	obl	ṚV, 10, 62, 9	na tam aśnoti kaścana divaḥ iva sānū ārabham
Ṛgveda	150650	593742_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sindhuḥ	obl	ṚV, 10, 62, 9	sāvarṇyasya dakṣiṇā vi sindhuḥ iva paprathe
Ṛgveda	151230	593804_1	14	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	15	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	dhenum	advcl	ṚV, 10, 64, 12	yām me dhiyam marutaḥ indra devāḥ adadāta varuṇa mitra yūyam tām pīpayata payasā iva dhenum
Ṛgveda	152111	593901_1	6	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	5	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	bhagaḥ	advcl	ṚV, 10, 68, 2	sam gobhiḥ āṅgirasaḥ nakṣamāṇaḥ bhagaḥ iva id aryamaṇam nināya
Ṛgveda	152123	593902_2	4	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	ADJ	āśūn	obl	ṚV, 10, 68, 2	bṛhaspate vājaya āśūn iva ājau
Ṛgveda	152349	593926_2	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	sūryaḥ	obl	ṚV, 10, 69, 2	sūryaḥ iva rocate sarpiḥ āsutiḥ
Ṛgveda	153444	594048_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	abhrāt	orphan	ṚV, 10, 75, 3	abhrāt iva pra stanayanti vṛṣṭayaḥ sindhuḥ yat eti vṛṣabhaḥ na roruvat
Ṛgveda	153464	594049_1	11	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	12	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	dhenavaḥ	obl	ṚV, 10, 75, 4	abhi tvā sindho śiśum id na mātaraḥ vāśrāḥ arṣanti payasā iva dhenavaḥ
Ṛgveda	153467	594050_1	2	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	1	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	rājā	obl	ṚV, 10, 75, 4	rājā iva yudhvā nayasi tvam id sicau yat āsām agram pravatām inakṣasi
Ṛgveda	153529	594055_1	17	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	16	case	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	vapuṣi	orphan	ṚV, 10, 75, 7	ṛjītī enī ruśatī mahitvā pari jrayāṃsi bharate rajāṃsi adabdhā sindhuḥ apasām apastamā aśvā na citrā vapuṣi iva darśatā
Ṛgveda	154079	594120_2	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	mark	sim	132728	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	asiḥ	advcl	ṚV, 10, 79, 6	vi parvaśas cakarta gām iva asiḥ
Ṛgveda	155602	594299_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	7	discourse	_	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	VERB	bhaviṣyati	root	ṚV, 10, 86, 7	uve amba sulābhike yathā iva aṅga bhaviṣyati
Ṛgveda	156713	594423_2	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	6	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	cakrā	obl	ṚV, 10, 89, 2	ā indraḥ vavṛtyāt rathyā iva cakrā atiṣṭhantam apasyam na sargam
Ṛgveda	156801	594433_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	3	mark	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	svadhitiḥ	advcl	ṚV, 10, 89, 7	jaghāna vṛtram svadhitiḥ vanā iva
Ṛgveda	157346	594496_1	5	iva	iva	63807	PART	Ind	_	_	_	_	_	_	_	_	4	case	sim	_	metrical	2-MA	RV	Śākala	S	FALSE	gold	NOUN	uṣasām	obl	ṚV, 10, 91, 4	ā te cikitre uṣasām iva ītayaḥ
